fung,AI,isolate,code,date_measured,DPI,trt,rate_ppm,rep,length_mm,width_mm,avg_mm,area
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,0,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,0,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,0.01,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,0.01,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,0.01,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,0.1,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,0.1,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,0.1,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,1,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,1,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,1,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,10,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,10,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,10,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,100,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,100,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,100,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,500,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,500,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,500,3,78.57,84,76.285,4564.623061
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,1000,1,84,76.31,75.155,4424.402209
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,1000,2,83.33,79.08,76.205,4557.284831
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,1000,3,82.73,84,78.365,4822.728701
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,0,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,0,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,0,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,0.01,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,0.01,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,0.01,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,0.1,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,0.1,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,0.1,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,1,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,1,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,1,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,10,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,10,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,10,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,100,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,100,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,100,3,81.25,82.71,76.98,4653.651208
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,500,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,500,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,500,3,80.22,82.42,76.32,4573.656759
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,1000,1,80.64,80.81,75.725,4503.551045
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,1000,2,83.03,73.7,73.365,4210.129133
Vellum Prime,Fluopyram,LrwHC-1,SB15,7/21/23,7,1,1000,3,83.75,73.27,73.51,4222.382161
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,0,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,0,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,0,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,0.01,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,0.01,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,0.01,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,0.1,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,0.1,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,0.1,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,1,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,1,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,1,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,10,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,10,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,10,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,100,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,100,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,100,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,500,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,500,2,82.77,84,78.385,4825.210486
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,500,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,1000,1,76.15,84,75.075,4414.475069
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,1000,2,76.94,80.05,73.495,4240.315806
Vellum Prime,Fluopyram,GD-16-1,SB1,6/25/24,7,2,1000,3,83.69,84,78.845,4882.291541
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,0,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,0,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,0,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,0.01,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,0.01,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,0.01,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,0.1,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,0.1,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,0.1,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,1,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,1,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,1,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,10,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,10,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,10,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,100,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,100,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,100,3,79.24,84,76.62,4606.19296
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,500,1,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,500,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,500,3,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,1000,1,81.58,82.07,76.825,4635.299429
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,1000,2,84,84,79,4901.525375
Vellum Prime,Fluopyram,LrwHC-1,SB15,6/25/24,7,2,1000,3,83.27,84,78.635,4856.232799
